,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_generation,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_electricity,other_renewable_exc_biofuel_electricity,renewables_electricity,solar_electricity,wind_electricity,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita,other_renewables_share_elec,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,gdp,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita,rd,co2,fossil_production,fossil,energy
132,Australia,2012,8.457,241.09599999999998,6.9639999999999995,38.754,-0.675,-1.686,-1.218,-19.266,1.2819999999999998,132.859,-10.95,1.1520000000000001,-2.214,18.007,786.192,,66.718,-6.35,35.471,-37.594,554.398,6914.026999999999,24205.313,3091.912000000001,134994.397,237.356,3.043,158.359,211.03799999999998,47.696999999999996,13.979000000000001,0.0,4.9830000000000005,3.0439999999999996,0.001,26.318,2.325,6.97,1.5319999999999998,68240.28,-1.057,93.859,-15.665999999999999,1466.9979999999994,64049.86,9214.044,88.912,20.095,0.305,22.643,1.0759999999999998,353.907,2082.455,15451.758999999998,595.261,25989.409,5.888999999999999,-13.485,2.8080000000000003,-6.84,43.881,610.33,1915.851,11.088,26.318,1149.057,-3.616,6.141,-3.6010000000000004,95.977,4190.42,0.0,,0.0,0.0,0.0,0.0,0.0,2.099,3.877,35.745,20.851999999999997,558.692,217.562,24392.787999999997,248.27700000000002,10839.903999999999,132.903,1.2819999999999998,19.625,0.511,1.3090000000000002,7.979,348.381,10363.101,22904000.0,1562.975,1149.057,11.088,-3.616,6.141,-3.6010000000000004,95.977,4190.42,0.98,17.257,0.397,0.914,6.212999999999999,101.51100000000001,271.251,1020000000000.0,2.937,19.375,1.273,3.2289999999999996,19.898,304.314,868.745,0.502,402.666,3935.450000000001,2.682655327410128,0.2742115298456922
133,Australia,2013,7.4979999999999976,231.834,3.82,22.741,-16.712,-41.493,0.7509999999999999,11.74,1.334,135.541,-5.2,1.084,-0.9359999999999999,17.070999999999998,734.059,,62.571999999999996,-5.091,33.414,-28.221999999999998,526.1759999999998,6356.06,22626.371,3323.7459999999996,142926.077,236.225,3.1519999999999997,147.81,203.52,50.133,18.116,0.0,5.577000000000001,3.153,0.001,32.705,3.4760000000000004,7.96,1.5590000000000002,67715.146,-0.021,93.14,-0.311,1466.6870000000001,63069.761,8751.681,86.155,21.223000000000006,5.037,23.605999999999998,17.828,371.735,2155.808,15985.17,618.002,26575.015,7.669,11.376,3.1039999999999996,4.992,48.872,779.015,2101.59,13.845,32.705,1406.364,12.556,6.86,12.050999999999998,108.02799999999999,4645.385,0.0,,0.0,0.0,0.0,0.0,0.0,2.3609999999999998,1.805,36.119,10.083,568.776,239.813,24458.22,206.78400000000002,8892.033000000001,135.584,1.335,6.899,0.542,0.551,8.53,366.796,10158.045,23255000.0,1574.7160000000001,1406.364,13.845,12.556,6.86,12.050999999999998,108.02799999999999,4645.385,1.4709999999999999,58.55,0.626,3.638,9.85,149.47299999999996,423.577,1010000000000.0,3.37,19.136,1.505,3.8080000000000003,23.705,342.292,1019.363,0.601,393.171,4148.531999999999,2.828505332085168,0.3027455844780983
134,Australia,2014,7.0920000000000005,235.707,7.837999999999999,48.44,7.222,14.935,1.44,22.682,1.496,148.796,-4.126,1.025,-0.7040000000000001,16.366,693.5980000000003,,61.122,-0.828,32.667,-4.356,521.82,6079.385,22114.762000000002,3559.452,150849.824,234.69299999999998,3.511,143.44899999999996,198.581,49.583999999999996,18.338,0.0,5.547999999999999,3.512,0.001,36.111999999999995,4.01,10.252,1.5659999999999998,67697.82400000001,2.112,93.756,30.975,1497.662,63471.012,8415.86,84.613,21.127,7.872000000000001,25.103,29.264,400.999,2101.357,16994.384,666.442,28243.843999999997,7.814,-24.57800000000001,2.3080000000000003,-12.012,36.861,777.166,1562.151,15.387,36.111999999999995,1530.4289999999999,-7.676,6.244,-8.293,99.736,4226.812,0.0,,0.0,0.0,0.0,0.0,0.0,2.364,1.067,35.986,6.067,574.8430000000002,235.118,24361.866,221.71900000000002,9396.473,148.839,1.496,5.807,0.565,0.495,9.025,382.48800000000006,9946.289,23596000.0,1597.398,1530.4289999999999,15.387,-7.676,6.244,-8.293,99.736,4226.812,1.709,27.94,0.789,2.752,12.602,169.94400000000005,534.091,1020000000000.0,4.368,4.962,1.558,1.176,24.881999999999998,434.48,1054.484,0.191,399.254,4447.613,2.9697041121427934,0.36207588032405547
135,Australia,2015,-0.105,-3.747,14.097000000000001,93.948,-11.048,-24.496,1.5019999999999998,23.989,1.515,150.76,-9.185,0.917,-1.5030000000000001,14.863,621.049,,63.56399999999999,3.551,33.326,18.531,540.351,6327.189,22578.603,3555.705,148575.358,238.222,3.608,151.422,204.799,47.50899999999999,13.324000000000002,0.0,5.867000000000001,3.609,0.001,33.423,5.023,11.467,1.544,67749.728,1.22,93.49600000000001,18.275,1515.9370000000001,63343.515,8557.527,85.97,19.942999999999998,5.005,25.97,20.070999999999998,421.07,1985.1670000000001,17594.436,760.39,31772.94100000001,5.593,-3.332,2.198,-1.228,35.632,556.744,1488.9029999999998,14.03,33.423,1396.582,5.729,6.504,5.7139999999999995,105.449,4406.212,0.0,,0.0,0.0,0.0,0.0,0.0,2.463,-3.536,34.2,-20.327,554.516,245.171,23170.47700000001,197.22299999999998,8240.966,150.80200000000005,1.515,3.096,0.574,0.27899999999999997,9.305,388.79400000000004,9954.109,23932000.0,1621.386,1396.582,14.03,5.729,6.504,5.7139999999999995,105.449,4406.212,2.109,24.587,0.968,3.0989999999999998,15.700999999999999,209.886,656.064,1050000000000.0,4.814,20.364,1.847,5.067,29.949,479.149,1251.401,0.16899999999999998,403.279,4513.318,2.9772464159130623,0.31695890904607915
136,Australia,2016,0.207,7.353,26.802,203.803,-8.104,-15.982999999999999,0.784,12.718,1.531,153.40200000000004,-14.655,0.7759999999999999,-2.178,12.685,522.806,,63.458,-0.066,33.045,-0.354,539.997,6358.61,22255.982000000004,3563.059,146851.527,243.12,3.722,154.279,205.968,46.128,15.020999999999999,0.0,5.561,3.7230000000000003,0.001,37.152,6.209,12.199000000000002,1.527,67349.65400000001,0.026000000000000002,92.79299999999999,0.402,1516.339,62495.920999999995,8488.979,84.719,18.973,-0.905,25.535,-3.8089999999999997,417.26099999999997,1901.175,17197.422,964.193,39739.234,6.178,24.430999999999997,2.713,8.705,44.338,619.091,1827.385,15.280999999999999,37.152,1531.22,11.68,7.2070000000000025,12.317,117.766,4853.733,0.0,,0.0,0.0,0.0,0.0,0.0,2.287,0.823,34.213,4.565,559.081,229.19299999999998,23042.517000000003,181.24,7469.8,153.444,1.531,-1.263,0.562,-0.11800000000000001,9.187000000000001,378.647,10020.199,24263000.0,1634.105,1531.22,15.280999999999999,11.68,7.2070000000000025,12.317,117.766,4853.733,2.5540000000000003,19.723,1.15,3.097,18.798,255.90400000000002,774.7439999999997,1070000000000.0,5.018,9.383,2.005,2.81,32.759,502.782,1350.151,0.096,415.945,4708.492,3.1051710732230724,0.3154730567396362
137,Australia,2017,-2.519,-89.742,17.01,164.014,-4.246,-7.695,-0.201,-3.285,1.43,142.363,12.915999999999999,0.878,1.6380000000000001,14.323,582.6,,60.468,-3.428,31.976999999999997,-18.512,521.485,6018.868,21211.492000000002,3473.316,141277.859,244.71599999999998,3.5,147.974,204.51,51.44600000000001,16.037,0.0,5.09,3.5010000000000003,0.001,40.205999999999996,8.071,12.597000000000001,,66333.931,0.145,93.115,2.194,1518.533,61766.639,8318.493,83.57,21.023000000000003,-1.16,25.289,-4.838,412.423,2092.595,16775.38,1128.2069999999999,45890.03599999999,6.553,-23.868000000000002,2.07,-10.582,33.755,652.308,1373.0079999999996,16.43,40.205999999999996,1635.3870000000006,-4.6530000000000005,6.885,-5.479,112.287,4567.292,0.0,,0.0,0.0,0.0,0.0,0.0,2.08,4.569,35.84900000000001,25.545,584.626,207.03,23779.767000000003,173.545,7058.974,142.404,1.431,-3.925,0.541,-0.361,8.827,359.02099999999996,9953.881,24585000.0,1630.82,1635.3870000000006,16.43,-4.6530000000000005,6.885,-5.479,112.287,4567.292,3.298,19.13,1.3730000000000002,3.596,22.394000000000002,328.29,910.8639999999999,,5.148,0.7,2.023,0.22899999999999998,32.988,512.386,1341.7979999999998,0.11,414.751,4775.067999999999,3.1445269875597037,0.3580646023137139
138,Australia,2018,4.453,154.665,15.318,172.82299999999995,1.4369999999999998,2.494,2.128,34.708,1.42,141.296,10.652999999999999,0.9520000000000001,1.526,15.849,636.558,,60.18,-1.7469999999999999,30.764,-9.109,512.375,5990.181,20578.971999999998,3627.9809999999998,145713.742,247.827,3.5180000000000002,149.144,203.38400000000001,48.945,15.831,0.0,5.295,3.5189999999999997,0.001,44.44300000000001,9.929,15.164000000000001,,66894.015,0.518,91.647,7.8679999999999986,1526.401,61306.165,8168.69,82.06700000000002,19.75,0.449,24.873,1.851,414.274,1965.8210000000001,16638.833,1301.03,52254.39,6.388,27.79,2.59,9.38,43.136,635.8340000000002,1732.504,17.933,44.44300000000001,1785.003,23.903000000000002,8.353,26.839000000000002,139.126,5587.851,0.0,,0.0,0.0,0.0,0.0,0.0,2.137,2.5869999999999997,36.01,15.126,599.752,212.687,24088.36,176.03900000000004,7070.393,141.33700000000005,1.42,0.084,0.53,0.006999999999999999,8.834,354.80400000000014,9953.693000000001,24898000.0,1665.527,1785.003,17.933,23.903000000000002,8.353,26.839000000000002,139.126,5587.851,4.006,36.283,1.8319999999999999,8.125,30.519000000000002,398.787,1225.746,,6.119,23.647,2.449,7.801,40.789,609.045,1638.239,0.121,416.001,5105.049999999999,3.344501215604549,0.3194442447853026
139,Australia,2019,0.6679999999999999,24.229,17.956,233.612,36.025999999999996,63.419,6.9,114.914,1.38,138.872,-2.305,0.87,-0.365,15.484000000000002,614.357,,55.983000000000004,-3.3310000000000004,27.81900000000001,-17.067,495.309,5634.9569999999985,19652.769,3652.2090000000003,144911.69199999998,253.679,3.5,142.018,199.27900000000002,51.63800000000001,15.538,0.0,5.6229999999999976,3.5010000000000003,0.001,54.4,14.218,21.143,,70644.033,6.65,91.43299999999999,101.51100000000001,1627.912,64591.97900000001,7906.9580000000005,78.556,20.355999999999998,29.721999999999998,30.184,123.13,537.403,2048.902,21322.987999999998,1534.642,60891.251,6.125,-17.945999999999994,1.9880000000000002,-7.7410000000000005,35.395,616.516,1404.3870000000006,21.444000000000006,54.4,2158.467,9.634,8.567,13.404000000000002,152.53,6052.054,0.0,,0.0,0.0,0.0,0.0,0.0,2.2159999999999997,-0.759,33.43,-4.552,595.2,223.09900000000002,23616.222,239.458,9501.164,138.912,1.38,0.237,0.4970000000000001,0.021,8.855,351.339,10065.425,25203000.0,1780.442,2158.467,21.444000000000006,9.634,8.567,13.404000000000002,152.53,6052.054,5.605,45.648,2.497,13.931,44.45,564.139,1763.675,,8.334,18.529,2.715,7.558,48.347,838.9,1918.297,0.056,414.517,5426.309,3.3332938144076585,0.3566511505933259
140,Austria,2000,0.0,,0.0,,0.0,,0.309,1.1840000000000002,2.553,189.40099999999998,7.854,0.052000000000000005,0.013999999999999999,0.198,24.531999999999996,158.0,9.568999999999999,13.067,11.071,4.909,42.479,709.753,5264.474,,,59.852,1.528,5.727,16.419,7.851,41.835,0.0,2.841,1.528,0.0,43.434,0.003,0.067,1.3319999999999999,47551.699,-0.6970000000000001,68.50399999999999,-1.844,262.847,32574.892999999996,2034.807,27.432,13.117,-4.544,20.382,-3.722,78.205,972.9830000000001,9692.058,,,69.89699999999999,2.793,30.287,3.157,116.21,5184.701,14402.061000000005,72.568,43.434,5382.775,2.57,31.496,3.028,120.848,14976.806,0.0,,0.0,0.0,0.0,0.0,0.0,4.746,-2.088,37.051,-3.031,142.16299999999995,352.07099999999997,17618.361,,,189.40099999999998,2.553,-4.298,1.1059999999999999,-0.191,4.245,526.115,7417.581999999998,8069000.0,383.695,5382.775,72.568,2.57,31.496,3.028,120.848,14976.806,0.005,50.0,0.002,0.003,0.008,0.4,1.033,288000000000.0,0.11199999999999999,31.373,0.049,0.044000000000000004,0.18600000000000005,8.273,23.065,0.109,66.139,0.0,0.0,0.3594101681451079
141,Austria,2001,0.0,,0.0,,0.0,,3.7260000000000004,14.296,2.7319999999999998,205.954,14.714,0.057,0.028999999999999998,0.22699999999999998,28.041,176.0,11.29,3.301,11.026,1.402,43.881,851.198,5418.766,,,61.052,1.6680000000000001,6.893,18.819000000000006,8.746,40.455,0.0,3.18,1.6680000000000001,0.0,42.233000000000004,0.005,0.105,1.406,49146.762,6.916,70.611,18.179000000000002,281.025,34703.073,2323.908,30.824,14.325,5.98,20.825,4.677,82.882,1080.02,10234.876,,,66.264,-3.927,28.053,-4.564,111.647,4995.728,13786.948999999999,69.176,42.233000000000004,5215.263,-3.213,29.389,-3.883,116.965,14443.688999999995,0.0,,0.0,0.0,0.0,0.0,0.0,5.209,8.511000000000001,38.76,12.1,154.262,392.691,19049.431,,,205.954,2.7319999999999998,8.421,1.156,0.358,4.603,568.379,7539.170999999998,8098000.0,397.99,5215.263,69.176,-3.213,29.389,-3.883,116.965,14443.688999999995,0.009000000000000001,65.584,0.003,0.005,0.013999999999999999,0.659,1.704,283000000000.0,0.171,155.049,0.11900000000000001,0.289,0.475,12.923,58.61600000000001,0.136,70.139,0.0,0.0,0.3610738255033557
142,Austria,2002,0.0,,0.0,,0.0,,0.22,0.877,2.5,186.55599999999998,3.4589999999999996,0.059000000000000004,0.008,0.235,28.881999999999998,168.0,10.897,1.5919999999999999,11.177,0.6990000000000001,44.58,813.007,5480.6669999999995,,,60.68899999999999,1.517,6.6129999999999995,18.792,9.308,40.227,0.0,2.8710000000000004,1.52,0.003,41.896,0.009000000000000001,0.14,1.3659999999999999,49037.043,0.91,71.097,2.557,283.582,34863.805,2310.353,30.965,15.337,-1.685,20.429000000000002,-1.3969999999999998,81.485,1144.3319999999999,10017.88,,,66.28399999999999,-1.206,27.653000000000002,-1.347,110.3,4945.523,13560.356000000002,69.035,41.896,5150.742,-1.436,28.903000000000002,-1.68,115.285,14173.238000000001,0.0,,0.0,0.0,0.0,0.0,0.0,4.731,2.11,39.491,3.255,157.517,353.01300000000015,19365.258,,,186.92,2.505,-9.424,1.045,-0.434,4.169,512.535,7461.095,8134000.0,398.86699999999996,5150.742,69.035,-1.436,28.903000000000002,-1.68,115.285,14173.238000000001,0.015,78.839,0.006,0.011000000000000001,0.025,1.11,3.034,292000000000.0,0.23,17.262,0.14,0.08199999999999999,0.557,17.189,68.43,0.129,71.943,0.0,0.0,0.36341241271631175
143,Austria,2003,0.0,,0.0,,0.0,,1.301,5.19,2.835,201.405,3.7760000000000002,0.06,0.009000000000000001,0.244,29.81900000000001,213.0,14.537,6.6579999999999995,11.767999999999999,2.968,47.548,1032.657,5815.525,,,58.081,1.6469999999999998,8.443,22.83,11.164000000000001,33.215,0.0,3.2230000000000003,1.65,0.003,35.25199999999999,0.015,0.3720000000000001,1.379,49419.905999999995,8.477,76.133,24.04,307.622,37624.981,2792.263,39.306,19.221,9.995,22.182,8.144,89.63,1365.46,10962.548,,,57.187,-17.96,22.395,-19.81,90.49,4062.4990000000003,11067.715,60.693999999999996,35.25199999999999,4311.596,-16.351,23.866999999999997,-18.85,96.435,11794.925,0.0,,0.0,0.0,0.0,0.0,0.0,5.547999999999999,8.207,42.183,12.927,170.44400000000005,394.147,20846.908,,,201.767,2.84,11.872,1.1540000000000001,0.495,4.664,570.437,7103.86,8176000.0,404.05699999999996,4311.596,60.693999999999996,-16.351,23.866999999999997,-18.85,96.435,11794.925,0.025,65.598,0.01,0.016,0.040999999999999995,1.797,4.998,293000000000.0,0.6409999999999999,79.14,0.247,0.441,0.997,45.533,121.956,0.108,77.45100000000002,0.0,0.0,0.36555192616788496
144,Austria,2004,0.0,,0.0,,0.0,,1.676,6.772,3.088,232.748,1.945,0.06,0.005,0.249,30.247,197.0,12.763,-2.043,11.337,-0.971,46.576,962.03,5668.291,,,61.935,1.912,7.905,22.305999999999997,10.953,36.762,0.0,3.448,1.9140000000000001,0.002,39.629,0.018000000000000002,0.934,1.3559999999999999,49997.5,-1.5219999999999998,73.738,-4.6819999999999995,302.939,36867.397000000004,2714.6620000000007,36.016,17.685,0.9620000000000001,22.026999999999997,0.863,90.492,1332.9679999999996,11012.828000000001,,,59.356,9.975,24.22300000000001,9.026,99.516,4473.913,12110.966999999999,63.983999999999995,39.629,4822.766,11.878,26.261999999999997,11.455,107.89,13130.104,0.0,,0.0,0.0,0.0,0.0,0.0,5.568,-2.6830000000000003,40.375,-4.574,165.87099999999995,419.664,20186.278000000002,,,232.989,3.091,19.551,1.357,0.912,5.5760000000000005,678.557,7537.428000000001,8217000.0,410.829,4822.766,63.983999999999995,11.878,26.261999999999997,11.455,107.89,13130.104,0.03,19.236,0.012,0.008,0.049,2.2430000000000003,5.93,303000000000.0,1.507,150.851,0.609,1.504,2.501,113.62200000000001,304.403,0.138,77.668,0.0,0.0,0.3673092965057002
145,Austria,2005,0.0,,0.0,,0.0,,1.704,7.0,3.7760000000000002,294.991,280.443,0.226,0.6970000000000001,0.946,114.557,189.0,11.113,-0.297,11.114,-0.138,46.438,868.212,5626.1309999999985,,,64.487,2.435,7.166,23.601999999999997,13.027999999999999,37.095,0.0,3.408,2.437,0.002,40.885,0.021,1.331,1.339,50621.48,1.311,73.453,3.97,306.91,37183.145,2859.5009999999997,36.6,20.202,5.287000000000001,22.803,4.785,95.277,1578.354,11543.148000000001,,,57.523999999999994,0.267,23.881,0.265,99.781,4494.201,12088.843,63.4,40.885,4953.306,2.8080000000000003,26.546999999999997,3.03,110.92,13438.333999999999,0.0,,0.0,0.0,0.0,0.0,0.0,5.285,-0.408,39.536,-0.6759999999999999,165.19400000000005,412.935,20013.867,,,295.269,3.779,17.575,1.569,0.98,6.556,794.238,7812.807,8254000.0,417.83,4953.306,63.4,2.8080000000000003,26.546999999999997,3.03,110.92,13438.333999999999,0.033,16.03,0.013999999999999999,0.008,0.057,2.546,6.85,312000000000.0,2.064,43.166000000000004,0.857,1.08,3.5810000000000004,161.289,433.846,0.132,79.068,0.0,0.0,0.36859899026325277
146,Austria,2006,0.0,,0.0,,0.0,,-1.131,-4.724,5.22,390.397,259.23900000000003,0.8220000000000001,2.451,3.397,409.995,183.0,11.367,-0.086,11.232000000000001,-0.04,46.398,850.075,5600.2419999999975,,,61.958,3.234,7.0429999999999975,21.289,10.668,35.656,0.0,3.5780000000000003,3.238,0.003,40.669000000000004,0.022000000000000002,1.7530000000000001,1.271,49861.92,-1.9240000000000002,72.863,-5.9060000000000015,301.003,36331.115,2569.591,34.361,17.218,-6.03,21.673000000000002,-5.745,89.53200000000002,1287.651,10806.527,,,57.549,-4.484,23.070999999999998,-4.474,95.307,4303.692,11503.587,65.639,40.669000000000004,4908.723,1.0659999999999998,27.136999999999997,1.183,112.103,13530.805,0.0,,0.0,0.0,0.0,0.0,0.0,5.775,-0.073,39.959,-0.121,165.07299999999995,431.86400000000003,19924.345,,,390.767,5.225,32.004,2.095,2.0980000000000003,8.654,1044.503,7478.313,8285000.0,413.106,4908.723,65.639,1.0659999999999998,27.136999999999997,1.183,112.103,13530.805,0.036000000000000004,5.841,0.013999999999999999,0.003,0.06,2.702,7.223,325000000000.0,2.8289999999999997,30.834,1.1340000000000001,1.104,4.685,211.562,565.497,0.158,76.796,0.0,0.0,0.362782441147873
147,Austria,2007,0.0,,0.0,,0.0,,-2.322,-9.594,6.4510000000000005,488.236,16.687,0.982,0.5670000000000001,3.964,476.741,169.0,10.49,-3.3160000000000003,11.117,-1.538,44.86,793.8969999999997,5395.673000000002,,,62.922,4.059,6.6,19.744,9.902999999999999,37.054,0.0,3.24,4.062,0.002,43.177,0.024,2.037,1.197,48534.015999999996,-5.364,70.595,-16.145,284.858,34262.437000000005,2374.826,31.379,15.739,-5.3870000000000005,20.993000000000002,-4.823,84.709,1191.171,10188.72,,,58.89,3.272,24.392,3.1189999999999998,98.426,4456.874,11838.582,68.62100000000001,43.177,5193.346,5.843999999999999,29.405,6.551,118.654,14271.579,0.0,,0.0,0.0,0.0,0.0,0.0,5.15,-5.9270000000000005,38.484,-9.783999999999999,155.289,389.75800000000004,18678.043,,,488.526,6.455,24.671,2.674,2.135,10.789000000000001,1297.649,7568.172,8314000.0,403.51199999999994,5193.346,68.62100000000001,5.843999999999999,29.405,6.551,118.654,14271.579,0.039,7.5939999999999985,0.016,0.005,0.064,2.915,7.744,337000000000.0,3.238,15.499,1.341,0.726,5.4110000000000005,245.03099999999998,650.863,0.112,74.097,0.0,0.0,0.3638899657828645
148,Austria,2008,0.0,,0.0,,0.0,,1.992,8.036,6.447,498.47900000000004,22.193,1.177,0.88,4.843,580.5880000000002,159.0,8.57,-1.2109999999999999,10.767999999999999,-0.5429999999999999,44.316,662.574,5312.448,,,64.497,4.158,5.527,19.965999999999998,11.181,38.329,0.0,3.258,4.16,0.002,44.53100000000001,0.03,2.011,1.203,49334.422999999995,1.376,70.169,3.92,288.778,34617.396,2393.448,30.956999999999997,17.336,7.055,22.035,5.977,90.686,1340.3210000000001,10870.969,,,59.428000000000004,2.798,24.585,2.7539999999999996,101.18,4594.76,12129.036,69.043,44.53100000000001,5338.144,3.469,29.831,4.1160000000000005,122.76899999999999,14717.027,0.0,,0.0,0.0,0.0,0.0,0.0,5.051,-0.9740000000000001,37.365,-1.5130000000000001,153.776,390.55400000000003,18433.979,,,498.673,6.45,5.268,2.76,0.568,11.357000000000001,1361.4270000000001,7731.592,8342000.0,411.548,5338.144,69.043,3.469,29.831,4.1160000000000005,122.76899999999999,14717.027,0.047,23.494,0.019,0.015,0.08,3.611,9.531,342000000000.0,3.1180000000000003,-1.886,1.29,-0.102,5.309,241.1,636.445,0.242,73.472,0.0,0.0,0.36272185975286936
149,Austria,2009,0.0,,0.0,,0.0,,-3.3789999999999996,-13.905,6.45,510.746,26.826999999999998,1.545,1.2990000000000002,6.143,733.6189999999997,137.0,5.669,-24.654,8.397,-10.925999999999998,33.391,448.885,3987.915,,,66.298,4.276,3.759,19.121,12.343,40.896,0.0,3.02,4.2780000000000005,0.002,47.177,0.049,1.954,1.183,47491.043,-7.2879999999999985,67.33,-21.046,267.732,31975.679,2283.629,28.840999999999998,18.617,-2.609,22.211,-2.366,88.319,1474.114,10548.096000000001,,,61.68600000000001,6.037999999999999,26.980999999999998,6.109,107.29,4884.307,12813.778999999999,71.15899999999998,47.177,5634.449000000001,5.816,32.67,7.141,129.91,15515.364,0.0,,0.0,0.0,0.0,0.0,0.0,4.555,-5.042,36.722,-7.754,146.02200000000005,360.63,17439.668,,,510.926,6.452999999999999,-1.179,2.822,-0.134,11.222999999999999,1340.3929999999998,7918.078,8373000.0,397.64300000000003,5634.449000000001,71.15899999999998,5.816,32.67,7.141,129.91,15515.364,0.07400000000000001,61.396,0.032,0.049,0.128,5.8420000000000005,15.325999999999999,336000000000.0,2.947,-3.445,1.2890000000000001,-0.183,5.126,233.37400000000002,612.247,0.32,67.291,0.0,0.0,0.36315141251635746
150,Austria,2010,0.0,,0.0,,0.0,,3.387,13.468,6.598,532.794,-2.47,1.4569999999999999,-0.152,5.9910000000000005,712.352,156.0,7.242000000000001,17.579,9.55,5.87,39.260999999999996,584.831,4668.337,,,67.915,4.481,4.918,22.916999999999998,14.350999999999999,38.363,0.0,3.647,4.482,0.001,44.99800000000001,0.08900000000000001,2.064,1.206,48883.574,7.511,70.016,20.109,287.842,34226.142,2724.942,33.743,21.131,8.842,23.38300000000001,7.809,96.12799999999999,1706.443,11430.226,,,56.486999999999995,-6.769,24.331,-7.2620000000000005,100.027,4561.643,11893.864,66.257,44.99800000000001,5350.575,-5.112,29.984,-6.641,123.26899999999999,14657.431999999999,0.0,,0.0,0.0,0.0,0.0,0.0,5.37,4.404,37.083,6.431,152.453,433.667,18127.58,,,532.96,6.6,3.695,2.8310000000000004,0.415,11.638,1383.8029999999999,8075.517,8410000.0,411.111,5350.575,66.257,-5.112,29.984,-6.641,123.26899999999999,14657.431999999999,0.131,80.455,0.055999999999999994,0.10300000000000001,0.23199999999999998,10.56,27.535,341000000000.0,3.0389999999999997,4.975,1.3090000000000002,0.255,5.381,245.412,639.878,0.409,72.0,0.0,0.0,0.36503906091555877
151,Austria,2011,0.0,,0.0,,0.0,,-6.357,-26.135,7.324,539.351,0.475,1.564,0.027999999999999997,6.019,712.0110000000003,164.0,8.724,2.697,10.472999999999999,1.0590000000000002,40.32,642.482,4769.3009999999995,,,62.25899999999999,4.56,5.432,21.35,12.437000000000001,34.236999999999995,0.0,3.4819999999999998,4.561,0.001,40.908,0.174,1.936,1.1,45537.712999999996,-5.138,70.92699999999998,-14.789000000000001,273.053,32298.709,2525.484,34.293,19.976,-5.94,23.487,-5.71,90.41799999999999,1471.0810000000001,10695.309,,,54.992,-11.295,23.048000000000002,-11.298,88.729,4049.8190000000004,10495.553,65.707,40.908,4838.912,-9.205,29.073,-11.345999999999998,111.92299999999999,13239.003999999999,0.0,,0.0,0.0,0.0,0.0,0.0,5.593,-6.65,36.967,-10.137,142.315,411.92199999999997,16834.1,,,539.476,7.325,0.578,3.04,0.067,11.705,1384.5529999999999,7364.397,8454000.0,384.976,4838.912,65.707,-9.205,29.073,-11.345999999999998,111.92299999999999,13239.003999999999,0.28,94.801,0.11699999999999999,0.22,0.451,20.59,53.358999999999995,350000000000.0,3.11,-6.757999999999999,1.3030000000000002,-0.364,5.018,229.02700000000002,593.528,0.39,69.889,0.0,0.0,0.36550128213146543
